1.0,0.869313352,0.873508926,0.873954534,0.869779527,0.873604903,0.868298736,0.871493405,0.880282173,0.882167439,0.882661036,0.882475937,0.88257877,0.88204404,0.883394576,0.882373104,0.88404585,0.885800861,0.885327831,0.884230949,0.885012477,0.878808238,0.875558724,0.875277648,0.879013903,0.884052705,0.879809143,0.881084268,0.882386815,0.887734116,0.8885225,0.888673321,0.88291469,0.884093838,0.884909644,0.886143637,0.893177393,0.891525215,0.891915979,0.891977678,0.894041188,0.888536211,0.888042614,0.888714454,0.894431952,0.893650424,0.893876656,0.895727644,0.892423287,0.891826857,0.892217621,0.893842378,0.898997724,0.892896317,0.899669564,0.899936929,0.897647188,0.892855184,0.896707983,0.895432857,0.892834618,0.89147037,0.89660515,0.889619382,0.896920503,0.893938355,0.892478131,0.892354732,0.893259659,0.895844188,0.895426002,0.89440453,0.893952066,0.894239998,0.884477747,0.889681082,0.890736831,0.887487317,0.891436093,0.892005101,0.884950777,0.890496888,0.889352017,0.889598815,0.891559492,0.892176488,0.892436998,0.894425097,0.894041188,0.896372062,0.897407245,0.897640332,0.897606055,0.898216195,0.900019195,0.899690131,0.89907999,0.897270135,0.899518743,0.898963446,0.9011435,0.895617956,0.895597389,0.891950256,0.889543971,0.891442948
0.0,0.195985411,0.192139469,0.193181507,0.19837113,0.199941043,0.200880248,0.200516906,0.256403049,0.18194532,0.180814161,0.182692571,0.185002879,0.196588697,0.213405271,0.211705103,0.297721227,0.296761456,0.209950092,0.208263636,0.205199221,0.20397894,0.262189102,0.269407958,0.289864809,0.288466285,0.315648394,0.18226753,0.185270244,0.186394548,0.179066005,0.176508898,0.182500617,0.198487674,0.202443305,0.201744043,0.195320427,0.200880248,0.203464776,0.32954452,0.194271533,0.195265583,0.203882963,0.207434119,0.210697343,0.340890394,0.195087339,0.194312666,0.19048729,0.187642252,0.186517948,0.184097952,0.196588697,0.196225354,0.198501385,0.273761209,0.195183316,0.192317712,0.189801739,0.193736803,0.193510571,0.197507335,0.197706145,0.210210601,0.347574519,0.187121233,0.187532564,0.186929279,0.184550415,0.177578359,0.17459621,0.173876381,0.172587545,0.177736035,0.189383552,0.202347328,0.201229879,0.22254367,0.225868594,0.228185757,0.229179806,0.229639126,0.230660597,0.232477308,0.232737818,0.234198042,0.306318041,0.22989278,0.218841692,0.283516604,0.196053967,0.194737708,0.19135794,0.191885815,0.19169386,0.189705761,0.203752708,0.30636603,0.209641594,0.238023418,0.238201662,0.245516494,0.256457893,0.266055612,0.273617243,0.281974114
1.0,0.190055393,0.170921655,0.170805111,0.249170483,0.278135026,0.275667041,0.235644555,0.346868402,0.278978254,0.285730935,0.244700688,0.243370719,0.244645844,0.244248224,0.244666411,0.252577673,0.253996764,0.259796528,0.311493953,0.296226726,0.240230894,0.198377986,0.226540434,0.204355993,0.204355993,0.202751803,0.232237365,0.273349878,0.225347575,0.266727452,0.279451285,0.196821784,0.201428689,0.204218883,0.352010036,0.308217018,0.20184002,0.247922779,0.207776894,0.256642992,0.218039597,0.31939836,0.268928072,0.234684784,0.242664601,0.246352867,0.324176653,0.247518304,0.291633532,0.319007596,0.356637508,0.243336441,0.246647654,0.342645405,0.327912908,0.240073217,0.240354293,0.224572902,0.224572902,0.373598048,0.340129432,0.328824691,0.252392574,0.194319522,0.194298955,0.197466202,0.295719418,0.238064552,0.256032852,0.203560754,0.226478734,0.203279678,0.311267722,0.281980969,0.227788137,0.240724491,0.317465105,0.323271725,0.283674281,0.226554145,0.225813749,0.328543615,0.234410563,0.299599638,0.336962185,0.227308251,0.221645597,0.287170593,0.236933392,0.295945649,0.29835879,0.247696548,0.298406779,0.333363041,0.349720295,0.328379082,0.256670414,0.28867195,0.278594346,0.283544026,0.330113527,0.280267091,0.367551485,0.306393452,0.275132311
0.0,0.163010393,0.174685332,0.174685332,0.173321085,0.178805495,0.179621301,0.187676529,0.195286149,0.195286149,0.241588285,0.258706502,0.401150355,0.341541668,0.226910632,0.23611073,0.232991472,0.234869882,0.246236323,0.238427894,0.337990512,0.235651411,0.314003071,0.202189651,0.302787452,0.20705021,0.228172046,0.344606082,0.225601229,0.220301917,0.220404749,0.363671264,0.22361313,0.299318562,0.346594181,0.301402638,0.355588614,0.250212521,0.330175227,0.272287273,0.377677078,0.269846711,0.327138235,0.253640278,0.389564538,0.346196561,0.388488222,0.231051362,0.295952505,0.335207174,0.200633449,0.334034881,0.184015685,0.320412976,0.343660021,0.261119642,0.144630762,0.257506787,0.163298325,0.181232347,0.179436203,0.195615214,0.36742123,0.215201415,0.219890586,0.22555324,0.38091288,0.210759042,0.212918529,0.22775386,0.370910686,0.230667453,0.35993501,0.239607042,0.360565717,0.228329723,0.234067787,0.241711685,0.401184633,0.253503167,0.326432117,0.417301944,0.409185017,0.288726794,0.240436559,0.237474977,0.366372337,0.22983108,0.361888831,0.375867222,0.339539858,0.317033208,0.296610634,0.374825184,0.335577371,0.266007623,0.331080155,0.354382044,0.298002303,0.235994187,0.234650506,0.367160721,0.307099569,0.24886884,0.28045219,0.3758398
1.0,0.215886966,0.289823676,0.241931061,0.327049113,0.252029232,0.317951847,0.205439164,0.174020347,0.182576028,0.195388982,0.320824307,0.308902569,0.213398415,0.219540955,0.215770423,0.216915293,0.231668358,0.234047221,0.24506403,0.268886939,0.247518304,0.331895961,0.303041106,0.306002687,0.236940247,0.327439877,0.242102449,0.297872049,0.366783667,0.346683303,0.245626183,0.243432418,0.24298681,0.243665506,0.293176022,0.336838786,0.337894535,0.362889736,0.306393452,0.356788329,0.348026983,0.264136068,0.289090136,0.328858968,0.236247841,0.322236543,0.326342995,0.317513094,0.315031398,0.226046837,0.35305893,0.393561302,0.38685661,0.367503496,0.418734746,0.316258535,0.382894123,0.328125428,0.281974114,0.299942414,0.34844517,0.373844846,0.37536677,0.277483752,0.329386843,0.348356048,0.344859736,0.317499383,0.35626731,0.408643431,0.402857378,0.333335619,0.369491595,0.342659116,0.305200592,0.243528396,0.333794938,0.314846299,0.224367236,0.297851482,0.211232073,0.210491677,0.203821263,0.202093674,0.196513286,0.182774838,0.236597472,0.177797735,0.179511613,0.169961883,0.158849096,0.155990347,0.156806154,0.155887515,0.1745208,0.177578359,0.311946417,0.26269641,0.250699262,0.166993446,0.170846245,0.174102613,0.192777031,0.195073628,0.202621548
1.0,0.099398086,0.099398086,0.103600516,0.103600516,0.103600516,0.103600516,0.103600516,0.128520306,0.128520306,0.157491705,0.124667508,0.219109058,0.121308306,0.124640086,0.268256232,0.104896208,0.104896208,0.104896208,0.104896208,0.101756382,0.064626923,0.064626923,0.034524364,0.034524364,0.032118079,0.032118079,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.082985987,0.097978995,0.098685113,0.10185236,0.057942798,0.060520471,0.117188143,0.123865413,0.118333013,0.118333013,0.118333013,0.17125072,0.17125072,0.17125072,0.150752735,0.150752735,0.150752735,0.150752735,0.150752735,0.193277484,0.12877396,0.116831656,0.116831656,0.116831656,0.037492802,0.072154276,0.072154276,0.064503524,0.072154276,0.097752763,0.097752763,0.097752763,0.111025036,0.111025036,0.11387693,0.11387693,0.11387693,0.210375134,0.10545836,0.10545836,0.10545836,0.100604656,0.10545836,0.10545836,0.102311679,0.100213892,0.106452409,0.106452409,0.106452409,0.106452409,0.106452409,0.104868785,0.104868785,0.104868785,0.104868785,0.099535196,0.109372858,0.109372858,0.109372858,0.138248279,0.151938739,0.151938739,0.213048784,0.290927414,0.208009982,0.208009982,0.208009982,0.208009982,0.205199221,0.202655826
0.0,0.105821702,0.105821702,0.105821702,0.105821702,0.105821702,0.105821702,0.105821702,0.105821702,0.105821702,0.040529794,0.040529794,0.040529794,0.040529794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037492802,0.037492802,0.040639482,0.04287438,0.04287438,0.04287438,0.04287438,0.04287438,0.04287438,0.04287438,0.051279239,0.051279239,0.051279239,0.044601969,0.044601969,0.04287438,0.040639482,0.040639482,0.040639482,0.040639482,0.040639482,0.137377629,0.137377629,0.139105218,0.139105218,0.139105218,0.126737873,0.126737873,0.126737873,0.126737873,0.126737873,0.126737873,0.126737873,0.126737873,0.0287863,0.025639619,0.0287863,0.0287863,0.049051197,0.061000356,0.06751995,0.072853539,0.072853539,0.072853539,0.072853539,0.072853539,0.072853539,0.131043135,0.129253846,0.139290317,0.139290317,0.139290317,0.119443607,0.112917158,0.104512299,0.104512299,0.104512299,0.104512299,0.104512299,0.104512299,0.074574273,0.062330326,0.059183645,0.06759536,0.06759536,0.06759536,0.06759536,0.06759536,0.079757041,0.079757041,0.079757041,0.079757041,0.079757041,0.116132394,0.125222804,0.125222804,0.121781337
1.0,0.076774892,0.173279952,0.070892862,0.070892862,0.111498067,0.106027367,0.036772973,0.036772973,0.036772973,0.042147695,0.073326569,0.100357858,0.184728659,0.071742946,0.071742946,0.071742946,0.071742946,0.079393698,0.079393698,0.079393698,0.079393698,0.079393698,0.129898264,0.05557079,0.040639482,0.040639482,0.040639482,0.040639482,0.040639482,0.040639482,0.025639619,0.025639619,0.025639619,0.059889763,0.059889763,0.046103326,0.073511668,0.073511668,0.073511668,0.073511668,0.073511668,0.073511668,0.073511668,0.073511668,0.073511668,0.170016727,0.050065813,0.050065813,0.102716154,0.0,0.0,0.040831437,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.051100995,0.091699345,0.037492802,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.025639619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491979,0.02491979,0.042147695,0.042147695,0.042147695,0.044245482,0.044245482
0.0,0.052424109,0.052424109,0.052424109,0.052424109,0.040529794,0.040529794,0.052424109,0.052424109,0.05557079,0.08836071,0.08836071,0.087969945,0.087969945,0.093673732,0.093673732,0.093673732,0.093673732,0.093673732,0.092474018,0.091274303,0.094037075,0.089320482,0.068513999,0.068513999,0.054425919,0.054425919,0.046014205,0.046014205,0.054425919,0.054425919,0.054425919,0.054425919,0.06318041,0.059533277,0.059533277,0.059533277,0.059533277,0.066279102,0.066279102,0.060952368,0.060952368,0.054425919,0.054425919,0.054425919,0.060952368,0.057805687,0.057805687,0.057805687,0.064866866,0.064866866,0.057805687,0.131961774,0.137295363,0.137295363,0.126408808,0.126408808,0.126408808,0.126408808,0.133757918,0.133757918,0.138817287,0.1349165,0.1349165,0.1349165,0.097978995,0.092652261,0.114343105,0.099411797,0.107816656,0.107816656,0.107816656,0.025639619,0.025639619,0.040639482,0.040639482,0.040639482,0.040639482,0.049051197,0.121034086,0.121034086,0.121034086,0.116523158,0.116523158,0.114637892,0.114637892,0.114637892,0.107590424,0.107590424,0.107590424,0.107590424,0.103079497,0.074574273,0.086125812,0.086125812,0.096614748,0.096614748,0.04287438,0.044601969,0.044601969,0.044601969,0.044601969,0.044601969,0.054425919,0.071982889,0.073929854
0.0,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.037492802,0.025639619,0.025639619,0.040639482,0.040639482,0.040639482,0.040639482,0.04287438,0.04287438,0.031021197,0.032748787,0.032748787,0.055618779,0.06318041,0.111011325,0.111011325,0.105588614,0.105588614,0.115727918,0.115727918,0.114912112,0.114912112,0.114000329,0.112965147,0.112965147,0.092474018,0.08655771,0.053013684,0.053013684,0.053013684,0.053013684,0.04287438,0.04287438,0.051279239,0.051279239,0.051279239,0.06318041,0.06318041,0.055618779,0.07633614,0.07633614,0.082862588,0.082862588,0.082862588,0.07633614,0.082636356,0.076116763,0.076116763,0.076116763,0.074574273,0.070742041,0.079496531,0.051279239,0.08655771,0.079496531,0.101029698,0.105506348,0.109503112,0.109503112,0.113102257,0.117832561,0.117832561,0.117832561,0.118586667,0.11488469,0.118586667,0.110298352,0.110298352,0.107864645,0.107864645,0.101941481,0.097574519,0.102016892,0.097574519,0.10513615,0.108831272,0.108831272,0.108831272,0.107919489,0.116701401,0.116701401,0.113719253,0.114966956,0.132373104,0.122624565,0.116989333,0.114966956,0.105465215,0.10192777,0.10192777,0.105465215,0.105465215,0.095188801,0.097972139,0.097972139,0.11127869
